,norm_form,real_view,f_a,f_b,f_ab,f_a_contrasting,f_b_contrasting,f_ab_contrasting,part_of_speech_a,part_of_speech_b,syntax_templates,mi,mi3,t_score,dice,chi_sq,jaccard,poisson_stirling,log_dice,minimum_sensitivity,mi_contrasting,mi3_contrasting,t_score_contrasting,dice_contrasting,chi_sq_contrasting,jaccard_contrasting,poisson_stirling_contrasting,log_dice_contrasting,minimum_sensitivity_contrasting,weirdness,cw,dw,value,check_frequency,check_collect,measure_comb_3,measure_comb_5,measure_comb_weardness,rang_mi,rang_mi3,rang_t_score,rang_minimum_sensitivity,rang_dice,rang_weirdness,measure_comb_weirdness,class
525449,"('значение', 'тогда')",значение тогда,894,403,1,440,2151,0,NOUN,ADVB,1,1.4949846558565432,1.4949846558565432,0.645215387569609,2.775603554993033e-06,1.155491799081277e-06,0.0007716049382716,-19.458767049711284,-17.458767049711284,0.0011185682326621,0.0,0.0,0.0,0.0,7.36078461738159e-08,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.7,1.0,0.4,1728665.1834939232,14576985498.362503,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
525459,"('являться', 'частный')",является частным,2165,82,2,414,60,0,INFN,ADJF,1,3.5160483913356577,5.516048391335658,1.2905963443030426,1.1265701571565369e-05,1.876459104296037e-05,0.0008908685968819,-34.87540662846434,-15.437703314232172,0.0009237875288683,0.0,0.0,0.0,0.0,1.931890979837693e-09,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.7,1.0,0.4,1728665.1834939232,7449863106.83331,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
525757,"('путём', 'формирование')",путем формирования,377,368,1,129,4,0,PREP,NOUN,0,2.8717690362421515,2.8717690362421515,0.8633809127568328,7.207934494291316e-06,5.37298610679868e-06,0.0013440860215053,-18.08198266932568,-16.081982669325676,0.0026525198938992,0.0,0.0,0.0,0.0,4.0131068663295076e-11,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.6,1.0,0.2,1728665.1834939232,11526753035.338415,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
526512,"('состояние', 'процесс')",состоянии процесса,747,1746,1,684,102,0,NOUN,NOUN,1,-0.3610505708508487,-0.3610505708508487,-0.284360828955337,7.667171166529424e-07,6.199757490762317e-08,0.0004012841091492,-21.31480227641868,-19.31480227641868,0.0005727376861397,0.0,0.0,0.0,0.0,5.426093795544129e-09,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.7,1.0,0.4,1728665.1834939232,17661382800.14854,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
526623,"('этот', 'подход')",этот подход,4289,244,9,15635,32,0,ADJF,NOUN,1,3.1265137688116984,9.466363771696322,2.6564841120176204,8.599964071261213e-06,6.068915385585925e-05,0.0019893899204244,-160.44514143080517,-15.82723793675613,0.0020983912333877,0.0,0.0,0.0,0.0,3.8911581925619764e-08,0.0,0.0,0.0,0.0,0.0,60.11344159479864,25.25364075261265,0.7,1.0,0.4,1728665.1834939232,4690272865.637149,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
526624,"('подход', 'являться')",подход является,244,2165,5,32,414,1,NOUN,INFN,1,3.264791153278217,7.908647343052942,2.0034276848752,9.465036156438115e-06,3.799002847579226e-05,0.0020798668885191,-88.44480276144806,-15.688960552289611,0.0023094688221709,8.080371404780065,8.080371404780065,0.9963054135675096,7.548309178743961e-05,7.492636451569494e-05,0.0022471910112359,-14.693486957499326,-12.693486957499326,0.002415458937198,17.65536511750427,45.39054095268184,13.841953385552603,0.7,1.0,0.4,1728665.1834939232,5305552404.226026,10407601.453833016,10000,10000,10000,10000,10000,10000,1265767.062136106,1
526775,"('значение', 'соответствующий')",значения соответствующего,894,261,3,440,38,0,NOUN,PRTF,1,3.706677188535783,6.876602189978095,1.599390924742185,1.2857106122553937e-05,3.288913741864873e-05,0.0026041666666666,-51.74122355109614,-15.247074517032049,0.0033557046979865,0.0,0.0,0.0,0.0,1.3003710621129722e-09,0.0,0.0,0.0,0.0,0.0,32.568826926091575,15.999439542199834,0.7,1.0,0.4,1728665.1834939232,5821669796.166135,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
527249,"('решётка', 'образовать')",решетка образуют,86,819,1,90,156,0,NOUN,INFN,1,3.8497673092247218,3.8497673092247218,0.9306407220124177,1.4197688616293268e-05,1.2296506707950618e-05,0.0011061946902654,-17.103984396343108,-15.103984396343106,0.0012210012210012,0.0,0.0,0.0,0.0,1.0919383799082612e-09,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,9450276750.256227,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
527509,"('быть', 'реализовать')",быть реализованным ,5317,43,5,54004,1,0,INFN,INFN,1,4.473018294670252,9.116874484444976,2.1353812271438044,2.1869300313605767e-05,9.972079432006552e-05,0.0009337068160597,-82.4036670544879,-14.480733410897576,0.000940379913485,0.0,0.0,0.0,0.0,4.200074093202689e-09,0.0,0.0,0.0,0.0,0.0,46.00128792950934,19.69107114620621,0.7,1.0,0.4,1728665.1834939232,3774606950.8942,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
529392,"('контрастно', 'выглядеть')",контрастно выглядит,1,65,1,0,1338,0,ADVB,INFN,1,13.931383892539374,13.931383892539374,0.9999359918069513,0.0153846153846153,0.0153826459647838,0.0153846153846153,-7.022367813028454,-5.022367813028454,0.0153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1230425.462829119,2800363321.0305657,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
529947,"('обеспечивать', 'запас')",обеспечивает запасы,403,124,1,30,330,0,INFN,NOUN,1,4.344919366652986,4.344919366652986,0.9507905011841516,2.0011206275514287e-05,1.809018204478528e-05,0.0019011406844106,-16.608832338914844,-14.608832338914842,0.0024813895781637,0.0,0.0,0.0,0.0,7.699565499353121e-10,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,8517610942.917047,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
530283,"('наметить', 'основной')",намечены основные,8,574,1,28,55,0,INFN,ADJF,1,7.78884477889214,7.78884477889214,0.9954780673464664,0.0002177700348432,0.0002158050049146,0.0017211703958691,-13.164906926675688,-11.164906926675688,0.0017421602787456,0.0,0.0,0.0,0.0,1.1977101887882638e-10,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,4547516874.388101,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
530458,"('можно', 'указать')",можно указать,1544,74,4,2695,649,0,PRED,INFN,1,5.151841302670798,9.151841302670798,1.9437436915002044,3.500910236661532e-05,0.0001322692738498,0.0024783147459727,-63.20764161158812,-13.80191040289703,0.0025906735751295,0.0,0.0,0.0,0.0,1.360299346916271e-07,0.0,0.0,0.0,0.0,0.0,40.26720889462313,17.956375872437768,0.8,1.0,0.6,1728665.1834939232,3452103287.7057586,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
532007,"('каждый', 'следующий')",каждый следующий,1211,471,3,3049,826,2,ADJF,ADJF,1,2.417147806981873,5.5870728084241845,1.4077659771259423,5.259642239134894e-06,1.0423585531530818e-05,0.0017867778439547,-55.60981169575788,-16.536603898585955,0.0024772914946325,1.5097399558501965,3.509739955850196,0.917577804688099,7.941316845041879e-07,6.68618399599306e-07,0.0005163955589981,-42.52823681285839,-19.2641184064292,0.0006559527714004,5.296609535251282,31.40076409501646,8.120911015557386,0.7,1.0,0.4,1728665.1834939232,8066916566.185004,10407601.453833016,10000,10000,10000,10000,10000,10000,1396377.3204445357,1
532760,"('сложный', 'направить')",сложная направлена,707,321,1,262,368,0,ADJF,INFN,1,2.1617558136361263,2.1617558136361263,0.776515886341144,4.406315130845528e-06,2.656906333814382e-06,0.0009737098344693,-18.791995891931705,-16.791995891931702,0.0014144271570014,0.0,0.0,0.0,0.0,7.498599062481122e-09,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,13132590837.213827,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
533576,"('например', 'иметь')",например имеющие,1079,2321,1,252,2687,0,CONJ,INFN,0,-1.3022582512646708,-1.3022582512646708,-1.4661460666965374,3.9930377393975866e-07,8.583371189552804e-07,0.0002942041776993,-22.2560099568325,-20.2560099568325,0.0004308487720809,0.0,0.0,0.0,0.0,5.266222817357561e-08,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.6,1.0,0.2,1728665.1834939232,18523681699.166943,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
534728,"('группа', 'есть')",группа есть,1813,953,1,475,4184,0,NOUN,INFN,1,-0.7667439080862716,-0.7667439080862716,-0.7014254132221232,5.78774375806305e-07,2.847556098075785e-07,0.0003616636528028,-21.7204956136541,-19.7204956136541,0.0005515719801434,0.0,0.0,0.0,0.0,1.5456683306479197e-07,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.7,1.0,0.4,1728665.1834939232,18093288941.353355,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
534881,"('фауна', 'включать')",фауна включает,518,269,2,9,53,0,NOUN,INFN,1,3.8654810553246506,5.865481055324651,1.317187311033506,1.435317420447532e-05,2.490250480612705e-05,0.0025477707006369,-34.17654130048636,-15.088270650243178,0.0038610038610038,0.0,0.0,0.0,0.0,3.709790649688324e-11,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.5,1.0,0.0,1728665.1834939232,6869940147.563031,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
536074,"('быть', 'привести')",был приведен,5317,447,3,54004,663,22,INFN,INFN,1,0.3581864340228258,3.528111435465138,0.3808006217651911,1.2622549174295946e-06,1.830384666338769e-07,0.0005207429265752,-61.78669581463502,-18.595565271545,0.000564227948091,1.139646271637034,10.058509508911628,2.561572787481977,6.14445296102864e-07,4.031778138843525e-06,0.0004025985909049,-475.9526659941319,-19.63421209064236,0.0004073772313161,0.4815099577501165,27.72059513524908,1.356688154033541,0.7,1.0,0.4,1728665.1834939232,14957707007.712418,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
537524,"('возможно', 'проникнуть')",возможно проникло,309,66,1,1709,156,0,CONJ,INFN,0,5.637894558305001,5.637894558305001,0.9799171832456092,4.903402961655389e-05,4.708432313523629e-05,0.0026737967914438,-15.315857147262829,-13.315857147262829,0.0032362459546925,0.0,0.0,0.0,0.0,2.0734696569591325e-08,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,6553952432.014939,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
539824,"('панцирь', 'характерный')",панцири характерной,42,653,1,155,37,0,NOUN,ADJF,1,5.210495101242637,5.210495101242637,0.9729924814991704,3.646175162254795e-05,3.4518864181940984e-05,0.0014409221902017,-15.743256604325191,-13.743256604325191,0.001531393568147,0.0,0.0,0.0,0.0,4.460303852403048e-10,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,7131053221.869747,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
540019,"('группа', 'весь')",группа всей,1813,2490,1,475,13464,0,NOUN,ADJF,1,-2.1523415311317726,-2.1523415311317726,-3.445487176204708,2.2151485146321646e-07,2.6296873941194653e-06,0.000232450023245,-23.1060932366996,-21.1060932366996,0.0004016064257028,0.0,0.0,0.0,0.0,4.973919312582118e-07,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.7,1.0,0.4,1728665.1834939232,18920893392.084866,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
542605,"('отношение', 'способствовать')",отношение способствует,842,278,1,712,13,0,NOUN,INFN,1,2.117134209777925,2.117134209777925,0.7694956646758477,4.272116748406501e-06,2.529621054507616e-06,0.000893655049151,-18.836617495789906,-16.836617495789902,0.001187648456057,0.0,0.0,0.0,0.0,7.19870487495076e-10,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,13230465916.199291,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
549019,"('использование', 'один')",использовании одной,309,2900,1,79,12905,1,NOUN,ADJF,1,0.1804514927611569,0.1804514927611569,0.1175732032161654,1.1159468809284675e-06,1.542624496653247e-08,0.0003117206982543,-20.77330021280667,-18.77330021280667,0.0003448275862068,1.8144350931209547,1.8144350931209547,0.715684450861136,9.808777875320625e-07,5.024097550300941e-07,7.702380035430948e-05,-20.959423269158435,-18.959423269158435,7.748934521503293e-05,3.531073023500854,0.0,6.625182861823457,0.7,1.0,0.4,1728665.1834939232,16950060015.534052,10407601.453833016,10000,10000,10000,10000,10000,10000,1458225.1192317626,0
549905,"('либо', 'использоваться')",либо используются,299,257,1,322,42,0,CONJ,INFN,0,3.724125482175845,3.724125482175845,0.9243295141778148,1.3013547102533738e-05,1.1118580102028746e-05,0.0018018018018018,-17.229626223391982,-15.229626223391984,0.0033444816053511,0.0,0.0,0.0,0.0,1.0518073112449663e-09,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,9696477544.535547,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
552978,"('возможно', 'приспособление')",возможно приспособлениями,309,319,1,1709,17,0,CONJ,NOUN,0,3.3648760638985844,3.3648760638985844,0.9029330523537782,1.0144971644804252e-05,8.271074626745297e-06,0.0015948963317384,-17.588875641669244,-15.588875641669244,0.0031347962382445,0.0,0.0,0.0,0.0,2.2595502671990542e-09,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,10448942532.623314,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
553087,"('помощь', 'работа')",помощью работы,736,971,1,1281,1310,0,NOUN,NOUN,1,0.5068622640916232,0.5068622640916232,0.2962486275166298,1.3992746160390454e-06,1.228048869742742e-07,0.0005861664712778,-20.446889441476205,-18.446889441476205,0.0010298661174047,0.0,0.0,0.0,0.0,1.3051230161736844e-07,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,16426956858.425478,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
554082,"('польза', 'более')",пользу более,81,1811,1,281,2698,0,NOUN,ADVB,1,2.791330871733036,2.791330871733036,0.8555472946691023,6.817050807479668e-06,4.989816508276716e-06,0.0005288207297726,-18.1624208338348,-16.162420833834794,0.0005521811154058,0.0,0.0,0.0,0.0,5.89629615004907e-08,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,11709103358.185356,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
554155,"('случай', 'высказываться')",случая высказывается,1297,13,1,1589,18,0,NOUN,INFN,1,5.9123492231750365,5.9123492231750365,0.9833962747231646,5.930846331771544e-05,5.735533083087586e-05,0.0007639419404125,-15.041402482392792,-13.041402482392792,0.0007710100231303,0.0,0.0,0.0,0.0,2.224474468813112e-09,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,6219396815.683314,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
555102,"('мочь', 'сказываться')",может сказываться,3445,44,1,15899,22,0,NOUN,INFN,1,2.7440318193388773,2.7440318193388773,0.8507328938104077,6.597176408497164e-06,4.774683049287706e-06,0.0002866972477064,-18.20971988622895,-16.20971988622895,0.0002902757619738,0.0,0.0,0.0,0.0,2.7203420416492298e-08,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,11815907468.29167,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
555504,"('соответствовать', 'сценарий')",соответствует сценарию,462,2,1,154,19,0,INFN,NOUN,1,10.10200266415177,10.10200266415177,0.9990900989172768,0.001082251082251,0.0010802824954053,0.0021598272138228,-10.851749041416058,-8.851749041416058,0.0021645021645021,0.0,0.0,0.0,0.0,2.2756493586977007e-10,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,3480030449.297756,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
555523,"('дальнейший', 'широкий')",дальнейшее широкое,285,360,1,133,739,0,ADJF,ADJF,1,3.307080500186049,3.307080500186049,0.8989655291261897,9.746588693957115e-06,7.876598660400879e-06,0.0015527950310559,-17.64667120538178,-15.64667120538178,0.0027777777777777,0.0,0.0,0.0,0.0,7.644113073080006e-09,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,10568010444.900469,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
555733,"('небесный', 'тело')",небесное тело,39,1955,19,197,1840,1,ADJF,NOUN,1,7.983324107954451,16.479179134841623,4.3416740407799885,0.000249196668634,0.004697390465621,0.0096202531645569,-246.4381243546541,-10.970427597613376,0.0097186700767263,3.3063164918786385,3.3063164918786385,0.8989120101110301,2.758772897815052e-06,2.229206582216544e-06,0.0004911591355599,-19.46754187040075,-17.46754187040075,0.0005434782608695,67.09038744651623,75.66271003801526,27.125946559019724,0.7,1.0,0.4,1728665.1834939232,677354284.247793,10407601.453833016,10000,10000,10000,10000,10000,10000,1194699.715703578,0
555750,"('образ', 'общий')",образ общий,1330,978,2,1289,822,0,NOUN,ADJF,1,0.6428505202270427,2.642850520227043,0.508485740413765,1.5375862970309208e-06,3.975548506298489e-07,0.0008673026886383,-40.62180237068157,-18.310901185340786,0.0015037593984962,0.0,0.0,0.0,0.0,8.240541637741009e-08,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.7,1.0,0.4,1728665.1834939232,15068001133.012196,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
